"","ccs","codes"
"1495","23","17352"
"1496","23","17359"
"1497","23","1736"
"1498","23","17360"
"1499","23","17361"
"1500","23","17362"
"1501","23","17369"
"1502","23","1737"
"1503","23","17370"
"1504","23","17371"
"1505","23","17372"
"1506","23","17379"
"1507","23","1738"
"1508","23","17380"
"1509","23","17381"
"1510","23","17382"
"1511","23","17389"
"1512","23","1739"
"1513","23","17390"
"1514","23","17391"
"1515","23","17392"
"1516","23","17399"
"1517","23","20931"
"1518","23","20932"
"1519","23","20933"
"1520","23","20934"
"1521","23","20935"
"1522","23","20936"
"1523","23","2320"
"1524","23","2321"
"1525","23","2322"
"1526","23","2323"
"1527","23","2324"
"1528","23","2325"
"1529","23","2326"
"1530","23","2327"
"1531","23","2328"
"1532","23","2329"
"1533","23","V1083"
"1534","24","1740"
"1535","24","1741"
"1536","24","1742"
"1537","24","1743"
"1538","24","1744"
"1539","24","1745"
"1540","24","1746"
"1541","24","1748"
"1542","24","1749"
"1543","24","1750"
"1544","24","1759"
"1545","24","2330"
"1546","24","V103"
"1547","25","179"
"1548","25","1820"
"1549","25","1821"
"1550","25","1828"
"1551","25","2332"
"1552","25","V1042"
"1553","26","1800"
"1554","26","1801"
"1555","26","1808"
"1556","26","1809"
"1557","26","2331"
"1558","26","7950"
"1559","26","79506"
"1560","26","V1041"
"1561","26","79501"
"1562","26","79502"
"1563","26","79503"
"1564","26","79504"
"1565","27","1830"
"1566","27","V1043"
"1567","28","181"
"1568","28","1832"
"1569","28","1833"
"1570","28","1834"
"1571","28","1835"
"1572","28","1838"
"1573","28","1839"
"1574","28","1840"
"1575","28","1841"
"1576","28","1842"
"1577","28","1843"
"1578","28","1844"
"1579","28","1848"
"1580","28","1849"
"1581","28","2333"
"1582","28","23330"
"1583","28","23331"
"1584","28","23332"
"1585","28","23339"
"1586","28","79516"
"1587","28","V1040"
"1588","28","V1044"
"1589","29","185"
"1590","29","2334"
"1591","29","V1046"
"1592","30","1860"
"1593","30","1869"
"1594","30","V1047"
"1595","31","1871"
"1596","31","1872"
"1597","31","1873"
"1598","31","1874"
"1599","31","1875"
"1600","31","1876"
"1601","31","1877"
"1602","31","1878"
"1603","31","1879"
"1604","31","2335"
"1605","31","2336"
"1606","31","V1045"
"1607","31","V1048"
"1608","31","V1049"
"1609","32","1880"
"1610","32","1881"
"1611","32","1882"
"1612","32","1883"
"1613","32","1884"
"1614","32","1885"
"1615","32","1886"
"1616","32","1887"
"1617","32","1888"
"1618","32","1889"
"1619","32","2337"
"1620","32","V1051"
"1621","33","1890"
"1622","33","1891"
"1623","33","20924"
"1624","33","V1052"
"1625","33","V1053"
"1626","34","1892"
"1627","34","1893"
"1628","34","1894"
"1629","34","1898"
"1630","34","1899"
"1631","34","2339"
"1632","34","V1050"
"1633","34","V1059"
"1634","35","1910"
"1635","35","1911"
"1636","35","1912"
"1637","35","1913"
"1638","35","1914"
"1639","35","1915"
"1640","35","1916"
"1641","35","1917"
"1642","35","1918"
"1643","35","1919"
"1644","35","1920"
"1645","35","1921"
"1646","35","1922"
"1647","35","1923"
"1648","35","1928"
"1649","35","1929"
"1650","35","V1085"
"1651","35","V1086"
"1652","36","193"
"1653","36","25802"
"1654","36","25803"
"1655","36","V1087"
"1656","37","20100"
"1657","37","20101"
"1658","37","20102"
"1659","37","20103"
"1660","37","20104"
"1661","37","20105"
"1662","37","20106"
"1663","37","20107"
"1664","37","20108"
"1665","37","20110"
"1666","37","20111"
"1667","37","20112"
"1668","37","20113"
"1669","37","20114"
"1670","37","20115"
"1671","37","20116"
"1672","37","20117"
"1673","37","20118"
"1674","37","20120"
"1675","37","20121"
"1676","37","20122"
"1677","37","20123"
"1678","37","20124"
"1679","37","20125"
"1680","37","20126"
"1681","37","20127"
"1682","37","20128"
"1683","37","20140"
"1684","37","20141"
"1685","37","20142"
"1686","37","20143"
"1687","37","20144"
"1688","37","20145"
"1689","37","20146"
"1690","37","20147"
"1691","37","20148"
"1692","37","20150"
"1693","37","20151"
"1694","37","20152"
"1695","37","20153"
"1696","37","20154"
"1697","37","20155"
"1698","37","20156"
"1699","37","20157"
"1700","37","20158"
"1701","37","20160"
"1702","37","20161"
"1703","37","20162"
"1704","37","20163"
"1705","37","20164"
"1706","37","20165"
"1707","37","20166"
"1708","37","20167"
"1709","37","20168"
"1710","37","20170"
"1711","37","20171"
"1712","37","20172"
"1713","37","20173"
"1714","37","20174"
"1715","37","20175"
"1716","37","20176"
"1717","37","20177"
"1718","37","20178"
"1719","37","20190"
"1720","37","20191"
"1721","37","20192"
"1722","37","20193"
"1723","37","20194"
"1724","37","20195"
"1725","37","20196"
"1726","37","20197"
"1727","37","20198"
"1728","37","V1072"
"1729","38","20000"
"1730","38","20001"
"1731","38","20002"
"1732","38","20003"
"1733","38","20004"
"1734","38","20005"
"1735","38","20006"
"1736","38","20007"
"1737","38","20008"
"1738","38","20010"
"1739","38","20011"
"1740","38","20012"
"1741","38","20013"
"1742","38","20014"
"1743","38","20015"
"1744","38","20016"
"1745","38","20017"
"1746","38","20018"
"1747","38","20020"
"1748","38","20021"
"1749","38","20022"
"1750","38","20023"
"1751","38","20024"
"1752","38","20025"
"1753","38","20026"
"1754","38","20027"
"1755","38","20028"
"1756","38","20030"
"1757","38","20031"
"1758","38","20032"
"1759","38","20033"
"1760","38","20034"
"1761","38","20035"
"1762","38","20036"
"1763","38","20037"
"1764","38","20038"
"1765","38","20040"
"1766","38","20041"
"1767","38","20042"
"1768","38","20043"
"1769","38","20044"
"1770","38","20045"
"1771","38","20046"
"1772","38","20047"
"1773","38","20048"
"1774","38","20050"
"1775","38","20051"
"1776","38","20052"
"1777","38","20053"
"1778","38","20054"
"1779","38","20055"
"1780","38","20056"
"1781","38","20057"
"1782","38","20058"
"1783","38","20060"
"1784","38","20061"
"1785","38","20062"
"1786","38","20063"
"1787","38","20064"
"1788","38","20065"
"1789","38","20066"
"1790","38","20067"
"1791","38","20068"
"1792","38","20070"
"1793","38","20071"
"1794","38","20072"
"1795","38","20073"
"1796","38","20074"
"1797","38","20075"
"1798","38","20076"
"1799","38","20077"
"1800","38","20078"
"1801","38","20080"
"1802","38","20081"
"1803","38","20082"
"1804","38","20083"
"1805","38","20084"
"1806","38","20085"
"1807","38","20086"
"1808","38","20087"
"1809","38","20088"
"1810","38","20200"
"1811","38","20201"
"1812","38","20202"
"1813","38","20203"
"1814","38","20204"
"1815","38","20205"
"1816","38","20206"
"1817","38","20207"
"1818","38","20208"
"1819","38","20210"
"1820","38","20211"
"1821","38","20212"
"1822","38","20213"
"1823","38","20214"
"1824","38","20215"
"1825","38","20216"
"1826","38","20217"
"1827","38","20218"
"1828","38","20220"
"1829","38","20221"
"1830","38","20222"
"1831","38","20223"
"1832","38","20224"
"1833","38","20225"
"1834","38","20226"
"1835","38","20227"
"1836","38","20228"
"1837","38","20270"
"1838","38","20271"
"1839","38","20272"
"1840","38","20273"
"1841","38","20274"
"1842","38","20275"
"1843","38","20276"
"1844","38","20277"
"1845","38","20278"
"1846","38","20280"
"1847","38","20281"
"1848","38","20282"
"1849","38","20283"
"1850","38","20284"
"1851","38","20285"
"1852","38","20286"
"1853","38","20287"
"1854","38","20288"
"1855","38","20290"
"1856","38","20291"
"1857","38","20292"
"1858","38","20293"
"1859","38","20294"
"1860","38","20295"
"1861","38","20296"
"1862","38","20297"
"1863","38","20298"
"1864","38","V1071"
"1865","38","V1079"
"1866","39","20240"
"1867","39","20241"
"1868","39","20242"
"1869","39","20243"
"1870","39","20244"
"1871","39","20245"
"1872","39","20246"
"1873","39","20247"
"1874","39","20248"
"1875","39","2031"
"1876","39","20310"
"1877","39","20311"
"1878","39","20312"
"1879","39","2040"
"1880","39","20400"
"1881","39","20401"
"1882","39","20402"
"1883","39","2041"
"1884","39","20410"
"1885","39","20411"
"1886","39","20412"
"1887","39","2042"
"1888","39","20420"
"1889","39","20421"
"1890","39","20422"
"1891","39","2048"
"1892","39","20480"
"1893","39","20481"
"1894","39","20482"
"1895","39","2049"
"1896","39","20490"
"1897","39","20491"
"1898","39","20492"
"1899","39","2050"
"1900","39","20500"
"1901","39","20501"
"1902","39","20502"
"1903","39","2051"
"1904","39","20510"
"1905","39","20511"
"1906","39","20512"
"1907","39","2052"
"1908","39","20520"
"1909","39","20521"
"1910","39","20522"
"1911","39","2053"
"1912","39","20530"
"1913","39","20531"
"1914","39","20532"
"1915","39","2058"
"1916","39","20580"
"1917","39","20581"
"1918","39","20582"
"1919","39","2059"
"1920","39","20590"
"1921","39","20591"
"1922","39","20592"
"1923","39","2060"
"1924","39","20600"
"1925","39","20601"
"1926","39","20602"
"1927","39","2061"
"1928","39","20610"
"1929","39","20611"
"1930","39","20612"
"1931","39","2062"
"1932","39","20620"
"1933","39","20621"
"1934","39","20622"
"1935","39","2068"
"1936","39","20680"
"1937","39","20681"
"1938","39","20682"
"1939","39","2069"
"1940","39","20690"
"1941","39","20691"
"1942","39","20692"
"1943","39","2070"
"1944","39","20700"
"1945","39","20701"
"1946","39","20702"
"1947","39","2071"
"1948","39","20710"
"1949","39","20711"
"1950","39","20712"
"1951","39","2072"
"1952","39","20720"
"1953","39","20721"
"1954","39","20722"
"1955","39","2078"
"1956","39","20780"
"1957","39","20781"
"1958","39","20782"
"1959","39","2080"
"1960","39","20800"
"1961","39","20801"
"1962","39","20802"
"1963","39","2081"
"1964","39","20810"
"1965","39","20811"
"1966","39","20812"
"1967","39","2082"
"1968","39","20820"
"1969","39","20821"
"1970","39","20822"
"1971","39","2088"
"1972","39","20880"
"1973","39","20881"
"1974","39","20882"
"1975","39","2089"
"1976","39","20890"
"1977","39","20891"
"1978","39","20892"
"1979","39","V1060"
"1980","39","V1061"
"1981","39","V1062"
"1982","39","V1063"
"1983","39","V1069"
"1984","40","2030"
"1985","40","20300"
"1986","40","20301"
"1987","40","20302"
"1988","40","2038"
"1989","40","20380"
"1990","40","20381"
"1991","40","20382"
"1992","41","1640"
"1993","41","1641"
"1994","41","1642"
"1995","41","1643"
"1996","41","1648"
"1997","41","1649"
"1998","41","1760"
"1999","41","1761"
"2000","41","1762"
"2001","41","1763"
"2002","41","1764"
"2003","41","1765"
"2004","41","1768"
"2005","41","1769"
"2006","41","1900"
"2007","41","1901"
"2008","41","1902"
"2009","41","1903"
"2010","41","1904"
"2011","41","1905"
"2012","41","1906"
"2013","41","1907"
"2014","41","1908"
"2015","41","1909"
"2016","41","1940"
"2017","41","1941"
"2018","41","1943"
"2019","41","1944"
"2020","41","1945"
"2021","41","1946"
"2022","41","1948"
"2023","41","1949"
"2024","41","1951"
"2025","41","1952"
"2026","41","1953"
"2027","41","1954"
"2028","41","1955"
"2029","41","1958"
"2030","41","20230"
"2031","41","20231"
"2032","41","20232"
"2033","41","20233"
"2034","41","20234"
"2035","41","20235"
"2036","41","20236"
"2037","41","20237"
"2038","41","20238"
"2039","41","20250"
"2040","41","20251"
"2041","41","20252"
"2042","41","20253"
"2043","41","20254"
"2044","41","20255"
"2045","41","20256"
"2046","41","20257"
"2047","41","20258"
"2048","41","20260"
"2049","41","20261"
"2050","41","20262"
"2051","41","20263"
"2052","41","20264"
"2053","41","20265"
"2054","41","20266"
"2055","41","20267"
"2056","41","20268"
"2057","41","20922"
"2058","41","20925"
"2059","41","20926"
"2060","41","20927"
"2061","41","2340"
"2062","41","2348"
"2063","41","2349"
"2064","41","7951"
"2065","41","79510"
"2066","41","79511"
"2067","41","79512"
"2068","41","79513"
"2069","41","79514"
"2070","41","V1029"
"2071","41","V1081"
"2072","41","V1084"
"2073","41","V1088"
"2074","41","V1089"
"2075","41","V109"
"2076","41","V1090"
"2077","41","V1091"
"2078","41","V711"
"2079","42","1960"
"2080","42","1961"
"2081","42","1962"
"2082","42","1963"
"2083","42","1965"
"2084","42","1966"
"2085","42","1968"
"2086","42","1969"
"2087","42","1970"
"2088","42","1971"
"2089","42","1972"
"2090","42","1973"
"2091","42","1974"
"2092","42","1975"
"2093","42","1976"
"2094","42","1977"
"2095","42","1978"
"2096","42","1980"
"2097","42","1981"
"2098","42","1982"
"2099","42","1983"
"2100","42","1984"
"2101","42","1985"
"2102","42","1986"
"2103","42","1987"
"2104","42","19881"
"2105","42","19882"
"2106","42","19889"
"2107","42","20971"
"2108","42","20972"
"2109","42","20973"
"2110","42","20974"
"2111","42","51181"
"2112","42","78951"
"2113","43","1990"
"2114","43","1991"
"2115","43","1992"
"2116","43","20920"
"2117","43","20929"
"2118","43","20930"
"2119","43","20970"
"2120","43","20975"
"2121","43","20979"
"2122","44","2350"
"2123","44","2351"
"2124","44","2352"
"2125","44","2353"
"2126","44","2354"
"2127","44","2355"
"2128","44","2356"
"2129","44","2357"
"2130","44","2358"
"2131","44","2359"
"2132","44","2360"
"2133","44","2361"
"2134","44","2362"
"2135","44","2363"
"2136","44","2364"
"2137","44","2365"
"2138","44","2366"
"2139","44","2367"
"2140","44","23690"
"2141","44","23691"
"2142","44","23699"
"2143","44","2370"
"2144","44","2371"
"2145","44","2372"
"2146","44","2373"
"2147","44","2374"
"2148","44","2375"
"2149","44","2376"
"2150","44","2377"
"2151","44","23770"
"2152","44","23771"
"2153","44","23772"
"2154","44","23773"
"2155","44","23779"
"2156","44","2379"
"2157","44","2380"
"2158","44","2381"
"2159","44","2382"
"2160","44","2383"
"2161","44","2384"
"2162","44","2385"
"2163","44","2386"
"2164","44","2387"
"2165","44","23871"
"2166","44","23872"
"2167","44","23873"
"2168","44","23874"
"2169","44","23875"
"2170","44","23876"
"2171","44","23877"
"2172","44","23879"
"2173","44","2388"
"2174","44","2389"
"2175","44","2390"
"2176","44","2391"
"2177","44","2392"
"2178","44","2393"
"2179","44","2394"
"2180","44","2395"
"2181","44","2396"
"2182","44","2397"
"2183","44","2398"
"2184","44","23981"
"2185","44","23989"
"2186","44","2399"
"2187","45","V580"
"2188","45","V581"
"2189","45","V5811"
"2190","45","V5812"
"2191","45","V661"
"2192","45","V662"
"2193","45","V671"
"2194","45","V672"
"2195","46","2180"
"2196","46","2181"
"2197","46","2182"
"2198","46","2189"
"2199","46","2190"
"2200","46","2191"
"2201","46","2198"
"2202","46","2199"
"2203","47","20940"
"2204","47","20941"
"2205","47","20942"
"2206","47","20943"
"2207","47","20950"
"2208","47","20951"
"2209","47","20952"
"2210","47","20953"
"2211","47","20954"
"2212","47","20955"
"2213","47","20956"
"2214","47","20957"
"2215","47","20960"
"2216","47","20961"
"2217","47","20962"
"2218","47","20963"
"2219","47","20964"
"2220","47","20965"
"2221","47","20966"
"2222","47","20967"
"2223","47","20969"
"2224","47","2100"
"2225","47","2101"
"2226","47","2102"
"2227","47","2103"
"2228","47","2104"
"2229","47","2105"
"2230","47","2106"
"2231","47","2107"
"2232","47","2108"
"2233","47","2109"
"2234","47","2110"
"2235","47","2111"
"2236","47","2112"
"2237","47","2113"
"2238","47","2114"
"2239","47","2115"
"2240","47","2116"
"2241","47","2117"
"2242","47","2118"
"2243","47","2119"
"2244","47","2120"
"2245","47","2121"
"2246","47","2122"
"2247","47","2123"
"2248","47","2124"
"2249","47","2125"
"2250","47","2126"
"2251","47","2127"
"2252","47","2128"
"2253","47","2129"
"2254","47","2130"
"2255","47","2131"
"2256","47","2132"
"2257","47","2133"
"2258","47","2134"
"2259","47","2135"
"2260","47","2136"
"2261","47","2137"
"2262","47","2138"
"2263","47","2139"
"2264","47","2140"
"2265","47","2141"
"2266","47","2142"
"2267","47","2143"
"2268","47","2144"
"2269","47","2148"
"2270","47","2149"
"2271","47","2150"
"2272","47","2152"
"2273","47","2153"
"2274","47","2154"
"2275","47","2155"
"2276","47","2156"
"2277","47","2157"
"2278","47","2158"
"2279","47","2159"
"2280","47","2160"
"2281","47","2161"
"2282","47","2162"
"2283","47","2163"
"2284","47","2164"
"2285","47","2165"
"2286","47","2166"
"2287","47","2167"
"2288","47","2168"
"2289","47","2169"
"2290","47","217"
"2291","47","220"
"2292","47","2210"
"2293","47","2211"
"2294","47","2212"
"2295","47","2218"
"2296","47","2219"
"2297","47","2220"
"2298","47","2221"
"2299","47","2222"
"2300","47","2223"
"2301","47","2224"
"2302","47","2228"
"2303","47","2229"
"2304","47","2230"
"2305","47","2231"
"2306","47","2232"
"2307","47","2233"
"2308","47","22381"
"2309","47","22389"
"2310","47","2239"
"2311","47","2240"
"2312","47","2241"
"2313","47","2242"
"2314","47","2243"
"2315","47","2244"
"2316","47","2245"
"2317","47","2246"
"2318","47","2247"
"2319","47","2248"
"2320","47","2249"
"2321","47","2250"
"2322","47","2251"
"2323","47","2252"
"2324","47","2253"
"2325","47","2254"
"2326","47","2258"
"2327","47","2259"
"2328","47","226"
"2329","47","2270"
"2330","47","2271"
"2331","47","2273"
"2332","47","2274"
"2333","47","2275"
"2334","47","2276"
"2335","47","2278"
"2336","47","2279"
"2337","47","22800"
"2338","47","22801"
"2339","47","22802"
"2340","47","22803"
"2341","47","22804"
"2342","47","22809"
"2343","47","2281"
"2344","47","2290"
"2345","47","2298"
"2346","47","2299"
"2347","47","V1272"
"2348","48","2400"
"2349","48","2409"
"2350","48","2410"
"2351","48","2411"
"2352","48","2419"
"2353","48","24200"
"2354","48","24201"
"2355","48","24210"
"2356","48","24211"
"2357","48","24220"
"2358","48","24221"
"2359","48","24230"
"2360","48","24231"
"2361","48","24240"
"2362","48","24241"
"2363","48","24280"
"2364","48","24281"
"2365","48","24290"
"2366","48","24291"
"2367","48","243"
"2368","48","2440"
"2369","48","2441"
"2370","48","2442"
"2371","48","2443"
"2372","48","2448"
"2373","48","2449"
"2374","48","2450"
"2375","48","2451"
"2376","48","2452"
"2377","48","2453"
"2378","48","2454"
"2379","48","2458"
"2380","48","2459"
"2381","48","2460"
"2382","48","2461"
"2383","48","2462"
"2384","48","2463"
"2385","48","2468"
"2386","48","2469"
"2387","48","7945"
"2388","49","24900"
"2389","49","25000"
"2390","49","25001"
"2391","49","7902"
"2392","49","79021"
"2393","49","79022"
"2394","49","79029"
"2395","49","7915"
"2396","49","7916"
"2397","49","V4585"
"2398","49","V5391"
"2399","49","V6546"
"2400","50","24901"
"2401","50","24910"
"2402","50","24911"
"2403","50","24920"
"2404","50","24921"
"2405","50","24930"
"2406","50","24931"
"2407","50","24940"
"2408","50","24941"
"2409","50","24950"
"2410","50","24951"
"2411","50","24960"
"2412","50","24961"
"2413","50","24970"
"2414","50","24971"
"2415","50","24980"
"2416","50","24981"
"2417","50","24990"
"2418","50","24991"
